ID;HTS;TAMHOGAR;INGFAM;SEXO;AUTLIC;HORA;ORIGEN;DESTINO;JEFEHOGAR;NUMAUTO;NUMEST;NUMTRAB;LICTOT;CANTALT;ELECCION;TV1;TV2;TV3;TV4;TV5;TV6;TV7;TV8;TV9;TV6A;TV6M;TV7A;TV7M;TV8T;TV8M;TV9B;TV9M;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TE3;TE4;TE5;TE6;TE7;TE8;TE9;CT1;CT2;CT3;CT4;CT5;CT6;CT7;CT8;CT9;DISP1;DISP2;DISP3;DISP4;DISP5;DISP6;DISP7;DISP8;DISP9
609;45;5;100;1;0.5;730;408;701;1;1;3;1;2;6;4;10.33;0;14.78;10.4;21.23;12.42;0;12.2;0;2.02;10.4;0;0;1.8;10.4;0;0;11.17;0;5.28;23.52;7.8;5.77;0;8.4;0;0.8;1.3;3.2;1.3;0;2.08;0;6.32;0;1.7;0.44;0.61;1.29;0;1.12;0;1;0;1;1;1;1;0;1;0
610;48;3;120;0;1;830;508;512;0;1;1;2;1;2;5;0;0;0;3.7;7.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.72;4.08;0;0;0;0;0;3.2;0.7;0;0;0;0;0;0;0;0.85;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
611;48;3;60;1;0;900;213;512;1;0;1;2;2;2;5;0;0;0;0;4.35;0;0;0;6.55;0;0;0;0;0;0;2.85;3.7;0;0;0;0;3.48;0;0;0;5.28;0;0;0.1;0;0;0;3.7;0;0;0;0;1.36;0;0;0;2.21;0;0;0;0;1;0;0;0;1
612;48;6;100;1;1;815;315;512;0;3;1;2;3;7;5;12.58;12.58;0;0;19.52;13.05;27.22;13.5;13.03;3.75;9.3;17.92;9.3;4.2;9.3;4.93;8.1;5.4;0;0;0;4.92;4.08;2.88;3.48;3.48;0;0;0.2;3.2;3.2;3.8;5;3.47;1.22;0;0;1.36;2.14;0.88;2.21;2.21;1;1;0;0;1;1;1;1;1
613;48;4;230;1;0.5;900;325;701;1;1;2;2;2;6;6;17.02;0;0;0;30.5;20.32;27.13;20.3;23.2;6.32;14;13.13;14;6.3;14;9.2;14;15;0;0;0;5.47;5.77;5.77;9.9;9.9;0;0;0.9;1.3;1.3;1.8;2.6;2.72;0;0;0;0.68;1.9;0.48;1.29;1.05;1;0;0;0;1;1;1;1;1
614;48;6;100;1;1;815;315;512;0;3;1;2;3;7;5;12.58;12.58;0;0;19.52;13.05;27.22;13.5;13.03;3.75;9.3;17.92;9.3;4.2;9.3;4.93;8.1;5.4;0;0;0;4.92;4.08;2.88;3.48;3.48;0;0;0.2;3.2;3.2;3.8;5;3.47;1.22;0;0;1.36;2.14;0.88;2.21;2.21;1;1;0;0;1;1;1;1;1
615;44;4;150;1;0.66;820;712;701;1;2;2;1;3;5;4;12.37;12.37;12.38;14;25.32;0;0;0;0;0;0;0;0;0;0;0;0;11.17;11.17;7.92;8.28;8.03;0;0;0;0;0.4;1.3;0.7;0;0;0;0;6.7;0.54;2.04;0.44;0.68;0;0;0;0;1;1;1;1;1;0;0;0;0
616;50;5;60;1;1;750;57;701;1;1;2;1;1;8;5;7.17;7.17;5.93;0;10.82;6.73;16.35;5.1;6.1;3.13;3.6;12.75;3.6;3.9;1.2;2.5;3.6;5.63;5.63;12.12;0;12.23;5.77;5.77;12.83;12.83;0.5;0;1.2;1.3;1.3;1.8;1.6;0.24;0.1;1.7;0;0.61;1.19;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
617;48;7;110;1;0.66;830;306;512;0;2;0;4;3;7;5;7.12;7.12;7.5;0;12.63;11.88;25.62;0;11.93;4.68;7.2;18.42;7.2;0;0;5.73;6.2;5.4;0;9.37;0;2.88;4.08;2.88;0;4.8;0.4;0;0.5;3.2;3.2;0;3.5;2.82;0.88;2.72;0;1.36;1.9;0.88;0;2.21;1;1;1;0;1;1;1;0;1
618;48;7;110;1;0.66;830;306;512;0;2;0;4;3;7;5;7.12;7.12;7.5;0;12.63;11.88;25.62;0;11.93;4.68;7.2;18.42;7.2;0;0;5.73;6.2;5.4;0;9.37;0;2.88;4.08;2.88;0;4.8;0.4;0;0.5;3.2;3.2;0;3.5;2.82;0.88;2.72;0;1.36;1.9;0.88;0;2.21;1;1;1;0;1;1;1;0;1
619;44;2;60;0;1;730;510;701;1;1;0;2;1;5;1;20.1;20.1;0;0;31.93;19.12;24.85;0;0;5.12;14;10.85;14;0;0;0;0;8.63;8.63;0;0;6.37;5.77;5.77;0;0;0;0;2.3;1.3;1.3;0;0;4.59;0.58;0;0;0.68;1.53;0.48;0;0;1;1;0;0;1;1;1;0;0
620;48;8;120;1;0.25;815;411;512;0;1;1;4;4;8;5;16.03;16.03;15.08;0;19.45;15.52;25.43;15.12;15.43;2.82;12.7;12.73;12.7;2.42;12.7;2.73;12.7;5.4;0;12;0;5.52;4.08;2.88;6.97;6.97;1.3;0;0.5;3.2;3.2;4.5;3.4;4.62;1.8;2.72;0;1.36;1.94;0.88;2.21;2.21;1;1;1;0;1;1;1;1;1
621;48;1;45;0;1;730;120;701;1;1;0;1;1;8;3;16.02;16.02;16.32;0;32.35;20.7;31.48;20.07;23.32;6.7;14;17.48;14;6.07;14;9.32;14;8.63;8.63;14.03;0;10.8;5.77;5.77;11.4;11.4;1;0;2.8;1.3;1.3;2.3;2.9;4.52;0.54;1.7;0;0.68;1.5;0.48;1.63;1.12;1;1;1;0;1;1;1;1;1
622;48;2;85;1;0;800;411;512;1;0;0;2;1;4;2;0;14.03;0;0;20.43;0;35.43;16.52;0;0;0;22.73;12.7;3.82;12.7;0;0;0;5.77;0;0;8.17;0;4.08;4.8;0;0;0;1.8;0;3.2;4.5;0;0;1.8;0;0;1.36;0;0.88;2.04;0;0;1;0;0;1;0;1;1;0
623;48;1;45;0;1;730;120;701;1;1;0;1;1;8;3;16.02;16.02;16.32;0;32.35;20.7;31.48;20.07;23.32;6.7;14;17.48;14;6.07;14;9.32;14;8.63;8.63;14.03;0;10.8;5.77;5.77;11.4;11.4;1;0;2.8;1.3;1.3;2.3;2.9;4.52;0.54;1.7;0;0.68;1.5;0.48;1.63;1.12;1;1;1;0;1;1;1;1;1
624;48;2;85;1;0;800;411;512;1;0;0;2;1;4;2;0;14.03;0;0;20.43;0;35.43;16.52;0;0;0;22.73;12.7;3.82;12.7;0;0;0;5.77;0;0;8.17;0;4.08;4.8;0;0;0;1.8;0;3.2;4.5;0;0;1.8;0;0;1.36;0;0.88;2.04;0;0;1;0;0;1;0;1;1;0
625;45;4;40;1;1;755;318;107;1;1;2;1;1;3;4;12.03;0;0;8.7;13.17;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0;0;18.97;4.57;0;0;0;0;0;2;0.2;0;0;0;0;3.6;0;0;0.37;1.36;0;0;0;0;1;0;0;1;1;0;0;0;0
626;45;3;60;1;1;830;210;107;1;1;0;1;1;2;5;5.03;0;0;0;3.93;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0;0;0;4.08;0;0;0;0;0;0;0.1;0;0;0;0;1.7;0;0;0;1.36;0;0;0;0;1;0;0;0;1;0;0;0;0
627;48;3;55;1;1;755;318;107;1;1;1;1;1;3;4;13.77;0;0;11.2;13.02;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0;0;12.12;8.63;0;0;0;0;0;3.2;0.2;0;0;0;0;3.77;0;0;0.85;1.36;0;0;0;0;1;0;0;1;1;0;0;0;0
628;48;3;55;1;1;755;318;107;1;1;1;1;1;3;4;13.77;0;0;11.2;13.02;0;0;0;0;0;0;0;0;0;0;0;0;5.4;0;0;12.12;8.63;0;0;0;0;0;3.2;0.2;0;0;0;0;3.77;0;0;0.85;1.36;0;0;0;0;1;0;0;1;1;0;0;0;0
629;45;4;18;1;0;735;315;701;1;0;0;1;1;3;5;0;0;14.47;0;29.18;0;0;0;18.9;0;0;0;0;0;0;4.9;14;0;0;8.88;0;9;0;0;0;9.6;0.4;0;0.7;0;0;0;1.5;0;0;2.04;0;0.61;0;0;0;1.05;0;0;1;0;1;0;0;0;1
630;40;3;80;0;0.5;730;322;701;1;1;0;1;2;5;1;16;16;0;0;33.2;20.63;35.43;0;0;6.63;14;21.43;14;0;0;0;0;10.32;10.32;0;0;11.4;5.77;5.77;0;0;0;0;2;1.3;1.3;0;0;5.51;0.65;0;0;0.61;1.56;0.48;0;0;1;1;0;0;1;1;1;0;0
631;48;3;60;0;0.5;750;319;513;0;1;0;2;2;4;5;13.77;15.12;0;0;21.6;0;0;13.72;0;0;0;0;0;3.52;10.2;0;0;5.4;0;0;0;5.28;0;0;9.12;0;0;0;0.2;0;0;4.5;0;3.5;1.22;0;0;1.36;0;0;2.21;0;1;1;0;0;1;0;0;1;0
632;48;6;86;1;0.66;845;302;512;0;2;1;2;3;5;5;7.28;6.43;0;0;6.03;9.03;11.95;0;0;4.13;4.9;7.05;4.9;0;0;0;0;5.4;0;0;0;2.77;5.28;4.08;0;0;0;0;0.1;3.2;3.2;0;0;2.31;0.61;0;0;1.36;2.62;0.88;0;0;1;1;0;0;1;1;1;0;0
633;44;5;50;0;1;755;402;511;0;1;1;2;1;5;8;0;13.57;0;0;27.67;0;25.4;15.52;16.98;0;0;16.9;8.5;7.02;8.5;7.48;9.5;0;0;0;0;11.52;0;2.4;2.4;9;0;0;1.3;0;3.2;4.5;4;0;1.6;0;0;1.36;0;0.88;2.04;2.21;0;1;0;0;1;0;1;1;1
634;40;3;85;1;0.5;815;322;701;1;1;1;2;2;8;6;16.83;16.83;18.2;0;36.07;18.65;20.47;18.3;21.7;6.95;11.7;8.77;11.7;4.3;14;7.7;14;5.88;5.88;3.48;0;3.6;5.17;5.17;5.63;5.63;1;0;0.5;1.3;1.3;2.3;1.6;6.8;0.85;2.04;0;0.68;1.87;0.51;1.33;1.09;1;1;1;0;1;1;1;1;1
635;45;5;47;0;0.5;820;318;701;1;1;3;1;2;8;5;16.18;16.18;16.73;0;30.97;18.82;20.63;17.9;20.6;4.82;14;6.63;14;3.9;14;6.6;14;5.88;5.88;3.48;0;8.17;5.17;5.17;5.63;5.63;0.6;0;1;1.3;1.3;1.9;1.8;6.46;0.68;2.04;0;0.61;1.53;0.48;1.46;1.05;1;1;1;0;1;1;1;1;1
636;48;6;120;1;1;705;313;513;1;1;4;1;1;4;5;8.27;0;0;0;12.32;12.37;0;11.7;0;3.37;9;0;0;2.7;9;0;0;5.4;0;0;0;9.83;9.12;0;16.32;0;0;0;1.1;3.2;0;4.5;0;4.42;0;0;0;1.36;2.14;0;2.21;0;1;0;0;0;1;1;0;1;0
637;45;5;47;0;0.5;820;318;701;1;1;3;1;2;8;5;16.18;16.18;16.73;0;30.97;18.82;20.63;17.9;20.6;4.82;14;6.63;14;3.9;14;6.6;14;5.88;5.88;3.48;0;8.17;5.17;5.17;5.63;5.63;0.6;0;1;1.3;1.3;1.9;1.8;6.46;0.68;2.04;0;0.61;1.53;0.48;1.46;1.05;1;1;1;0;1;1;1;1;1
638;48;4;110;1;1;750;213;107;1;1;2;2;1;3;1;6.12;0;0;5.8;6.33;0;0;0;0;0;0;0;0;0;0;0;0;4.8;0;0;13.43;10.08;0;0;0;0;0;3.2;0.1;0;0;0;0;4.59;0;0;0.85;1.36;0;0;0;0;1;0;0;1;1;0;0;0;0
639;40;2;76;1;0.5;900;506;701;0;1;0;1;2;8;3;11.38;11.38;12.32;0;22.78;15.82;17.28;13.9;15.7;5.42;10.4;6.88;10.4;3.5;10.4;5.3;10.4;5.88;5.88;4.8;0;3.23;5.17;5.17;11.77;11.77;0.5;0;0.6;1.3;1.3;1.8;2;5.47;0.2;1.7;0;0.68;1.29;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
640;50;3;170;1;1;900;323;701;1;2;0;1;2;8;6;18.88;18.88;16.62;0;30.3;20.53;25.52;19.2;22.2;6.53;14;11.52;14;5.2;14;8.2;14;7.57;7.57;6;0;10.57;6.37;6.37;8.17;8.17;1;0;4.8;1.3;1.3;2.3;2;4.25;0.44;2.04;0;0.68;0.78;0.48;1.33;1.09;1;1;1;0;1;1;1;1;1
641;48;3;150;1;1;835;314;30;1;2;0;2;2;5;4;14.42;14.42;12.67;14;26.3;0;0;0;0;0;0;0;0;0;0;0;0;7.57;7.57;6.12;17.63;6.23;0;0;0;0;0.4;1.3;0.7;0;0;0;0;5.2;0.92;2.04;0.48;0.68;0;0;0;0;1;1;1;1;1;0;0;0;0
642;48;4;200;1;1;830;120;701;1;2;0;2;2;8;1;16.58;16.58;14.63;0;33.9;19.73;21.98;19.8;22.9;5.73;14;7.98;14;5.8;14;8.9;14;6.97;6.97;3.83;0;3.97;5.17;5.17;6;6;0.6;0;1.6;1.3;1.3;1.9;2.9;1.53;0.75;2.04;0;0.68;1.6;0.48;1.46;1.12;1;1;1;0;1;1;1;1;1
643;45;3;50;1;0;810;318;113;1;0;1;1;1;2;4;0;0;0;7.7;12.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.72;9.48;0;0;0;0;0;2;0.2;0;0;0;0;0;0;0;0.37;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
644;48;6;46;1;0;830;401;512;1;0;4;1;0;3;5;0;0;0;0;22;0;0;14.43;15.48;0;0;0;0;4.13;10.3;5.18;10.3;0;0;0;0;9.6;0;0;2.88;6.48;0;0;0.2;0;0;3.8;4;0;0;0;0;1.36;0;0;1.87;2.21;0;0;0;0;1;0;0;1;1
645;48;2;75;1;0;845;406;512;1;0;0;1;2;4;5;0;0;9.2;0;11.23;0;0;12.7;18.78;0;0;0;0;4.6;8.1;8.48;10.3;0;0;7.2;0;13.08;0;0;5.28;8.4;0.5;0;1.3;0;0;3.7;4.2;0;0;2.72;0;2.04;0;0;2.21;2.21;0;0;1;0;1;0;0;1;1
646;40;1;86;1;1;750;709;31;1;1;0;1;1;5;4;12.75;12.75;11.88;10.4;24.37;0;0;0;0;0;0;0;0;0;0;0;0;2.63;2.63;5.28;9.83;5.52;0;0;0;0;0.4;1.3;0.3;0;0;0;0;3.64;0.44;2.04;0.48;0.61;0;0;0;0;1;1;1;1;1;0;0;0;0
647;40;1;86;1;1;750;709;31;1;1;0;1;1;5;4;12.75;12.75;11.88;10.4;24.37;0;0;0;0;0;0;0;0;0;0;0;0;2.63;2.63;5.28;9.83;5.52;0;0;0;0;0.4;1.3;0.3;0;0;0;0;3.64;0.44;2.04;0.48;0.61;0;0;0;0;1;1;1;1;1;0;0;0;0
648;48;3;38;1;0;740;414;512;1;0;1;1;1;3;8;0;0;0;0;21.33;0;0;16.57;18.42;0;0;0;0;3.87;12.7;5.72;12.7;0;0;0;0;3.83;0;0;6.72;6.72;0;0;0.7;0;0;3.6;3.5;0;0;0;0;1.36;0;0;1.94;2.11;0;0;0;0;1;0;0;1;1
649;40;8;38;1;0;750;412;512;1;0;5;2;0;4;5;0;0;21.07;0;28.9;0;0;17.5;17.6;0;0;0;0;4.8;12.7;4.9;12.7;0;0;7.57;0;7.57;0;0;7.92;7.92;2.3;0;0.3;0;0;5.5;3.8;0;0;3.4;0;1.36;0;0;2.21;2.21;0;0;1;0;1;0;0;1;1
650;40;5;110;0;0;805;406;702;1;0;3;2;2;4;4;0;8.67;11.73;9.2;18.02;0;0;0;0;0;0;0;0;0;0;0;0;0;7.32;9.12;13.92;9.12;0;0;0;0;0.8;1.3;0.9;0;0;0;0;0;0.34;1.7;0.48;0.68;0;0;0;0;0;1;1;1;1;0;0;0;0
651;45;4;50;1;0.5;800;324;702;1;1;2;1;2;8;1;18.63;18.63;18.37;0;36.68;20.88;34.13;18.93;22.32;8.08;12.8;21.33;12.8;6.13;12.8;9.52;12.8;7.32;7.32;8.63;0;8.63;3.37;3.37;8.88;8.88;1;0;1.3;1.3;1.3;2.3;2.1;1.36;0.68;2.04;0;0.68;1.63;0.48;1.46;1.05;1;1;1;0;1;1;1;1;1
652;48;2;70;1;0;745;414;511;1;0;1;1;0;4;5;0;0;16.93;0;24.65;0;0;17.05;19.38;0;0;0;0;5.15;11.9;7.48;11.9;0;0;6.72;0;8.52;0;0;7.68;7.68;1.3;0;1.3;0;0;4.5;3.5;0;0;3.06;0;1.7;0;0;2.21;2.21;0;0;1;0;1;0;0;1;1
653;48;4;70;1;0;720;324;702;1;0;2;1;0;4;5;0;0;15.2;0;23.65;0;0;18.4;21.5;0;0;0;0;5.6;12.8;8.7;12.8;0;0;6.72;0;8.88;0;0;6.97;6.97;1;0;1.3;0;0;2.3;2.1;0;0;2.04;0;0.68;0;0;1.63;1.05;0;0;1;0;1;0;0;1;1
654;48;3;20;1;0;745;410;511;1;0;1;1;0;3;5;0;0;10.93;0;16.5;0;0;17.02;0;0;0;0;0;5.12;11.9;0;0;0;0;9.6;0;9.6;0;0;10.57;0;0.6;0;1.3;0;0;3.8;0;0;0;3.4;0;1.36;0;0;2.21;0;0;0;1;0;1;0;0;1;0
655;48;4;80;0;0.25;730;414;511;0;1;2;1;4;8;5;16.27;16.27;15.03;0;21.98;15.83;36.13;15.2;16.7;3.93;11.9;24.23;11.9;3.3;11.9;4.8;11.9;5.4;0;9.6;0;11.4;5.77;4.57;10.57;10.57;1.3;0;1.3;3.2;3.2;4.5;3.5;4.76;1.87;3.4;0;1.7;1.94;0.88;2.21;2.21;1;1;1;0;1;1;1;1;1
656;40;3;60;0;0.5;745;505;702;0;1;2;1;2;6;6;14.15;14.15;12.3;0;23.82;15.07;19.92;0;0;5.87;9.2;10.72;9.2;0;0;0;0;6;6;9.23;0;12.23;11.28;11.28;0;0;0.5;0;0.5;1.3;1.3;0;0;4.25;0.41;1.7;0;0.75;0.78;0.48;0;0;1;1;1;0;1;1;1;0;0
657;40;2;50;0;1;755;412;702;0;1;1;1;1;4;9;0;0;22.47;0;31.03;0;0;18.28;19.53;0;0;0;0;5.48;12.8;6.73;12.8;0;0;7.8;0;7.8;0;0;10.32;10.32;0.8;0;0.9;0;0;2.08;4.3;0;0;1.7;0;0.68;0;0;1.46;1.05;0;0;1;0;1;0;0;1;1
658;48;7;60;0;0;750;401;513;1;0;2;2;0;4;5;0;0;15.43;0;22.23;0;0;14;14.3;0;0;0;0;2.8;11.2;3.1;11.2;0;0;7.68;0;7.68;0;0;12.97;12.97;2.3;0;0.2;0;0;5.5;4;0;0;1.7;0;1.36;0;0;2.21;2.21;0;0;1;0;1;0;0;1;1
659;47;3;30;1;0;745;401;513;1;0;2;1;1;4;5;0;0;16.52;0;16.77;0;0;14;14.3;0;0;0;0;2.8;11.2;3.1;11.2;0;0;8.52;0;8.28;0;0;9.72;9.72;2.3;0;0.2;0;0;5.5;4;0;0;2.72;0;1.36;0;0;2.04;2.21;0;0;1;0;1;0;0;1;1
660;40;2;20;0;1;755;410;700;1;2;0;1;2;7;1;19.83;0;22.97;0;34.08;20.02;31.68;19.03;21.08;4.92;15.1;16.58;15.1;3.93;15.1;5.98;15.1;3.12;0;8.03;0;8.17;6.97;6.97;8.4;8.4;0.8;0;0.9;1.3;1.3;2.08;4.3;2.86;0;1.7;0;0.68;1.39;0.44;1.46;1.12;1;0;1;0;1;1;1;1;1
661;40;2;20;0;1;755;410;700;1;2;0;1;2;7;1;19.83;0;22.97;0;34.08;20.02;31.68;19.03;21.08;4.92;15.1;16.58;15.1;3.93;15.1;5.98;15.1;3.12;0;8.03;0;8.17;6.97;6.97;8.4;8.4;0.8;0;0.9;1.3;1.3;2.08;4.3;2.86;0;1.7;0;0.68;1.39;0.44;1.46;1.12;1;0;1;0;1;1;1;1;1
662;40;4;60;1;0.5;800;317;511;1;1;2;1;2;7;1;8.25;8.25;11.02;0;11.63;11.28;12.17;11.5;0;2.78;8.5;3.67;8.5;4.2;7.3;0;0;2.17;0.97;5.28;0;7.92;9.37;8.17;8.88;0;0.6;0;0.7;3.2;3.2;3.8;0;5.1;1.29;2.72;0;1.36;2.01;0.88;2.21;0;1;1;1;0;1;1;1;1;0
663;45;4;250;0;1;800;516;700;0;2;2;2;2;7;1;24.93;0;21.17;0;37.45;21.33;22.23;21.53;26.4;6.23;15.1;7.13;15.1;6.43;15.1;11.3;15.1;1.32;0;6.37;0;6.48;6.97;6;6.72;9.37;0.5;0;1.6;1.3;1.3;1.8;2.3;4.93;0;1.7;0;0.68;1.39;0.44;1.46;1.05;1;0;1;0;1;1;1;1;1
664;44;5;93;1;0;745;500;107;1;0;3;1;1;2;4;0;0;0;11.1;16.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.28;1.32;0;0;0;0;0;2;0.5;0;0;0;0;0;0;0;0.44;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
665;44;5;93;1;0;745;500;107;1;0;3;1;1;2;4;0;0;0;11.1;16.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.28;1.32;0;0;0;0;0;2;0.5;0;0;0;0;0;0;0;0.44;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
666;48;5;40;1;0;730;411;511;1;0;1;2;2;3;5;0;15.17;0;0;20.27;0;0;15.87;0;0;0;0;0;3.97;11.9;0;0;0;0.97;0;0;9.37;0;0;11.28;0;0;0;1.8;0;0;3.8;0;0;1.9;0;0;1.36;0;0;2.04;0;0;1;0;0;1;0;0;1;0
667;44;2;150;1;1;845;113;700;1;2;0;2;2;6;1;15.15;0;12.88;0;30.63;19.15;0;17.8;19.6;4.05;15.1;0;0;2.7;15.1;4.5;15.1;0;0;6.48;0;6.48;8.88;0;10.92;10.92;0.6;0;1.6;1.3;0;1.9;2.1;1.22;0;2.04;0;0.68;1.39;0;1.5;1.16;1;0;1;0;1;1;0;1;1
668;43;5;150;1;1;930;205;700;0;3;2;2;3;6;1;12.63;12.63;11.57;0;25.07;14.68;20.28;0;0;3.18;11.5;8.78;11.5;0;0;0;0;0;0;10.32;0;10.43;8.88;8.88;0;0;0.4;0;0.3;1.3;1.3;0;0;0.92;0.44;2.04;0;0.68;1.26;0.44;0;0;1;1;1;0;1;1;1;0;0
669;48;3;30;0;0;800;503;113;1;0;1;1;0;2;4;0;0;0;7.7;11.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17.77;7.43;0;0;0;0;0;2;0.2;0;0;0;0;0;0;0;0.44;1.36;0;0;0;0;0;0;0;1;1;0;0;0;0
670;48;4;160;0;0.5;810;508;513;0;1;2;2;2;4;2;4.75;4.75;0;4.6;8.27;0;0;0;0;0;0;0;0;0;0;0;0;1.92;0;0;5.03;3.6;0;0;0;0;0;3.2;0.7;0;0;0;0;4.42;0.51;0;0.85;1.36;0;0;0;0;1;1;0;1;1;0;0;0;0
671;25;5;90;1;0.33;830;119;700;0;1;1;3;3;6;2;0;16.18;14.98;0;35.77;0;28.68;20.08;22.72;0;0;13.58;15.1;4.98;15.1;12.52;10.2;0;0;12.18;0;12.3;0;8.88;16.62;16.73;0.6;0;1.6;0;1.3;1.9;2;0;0.65;2.04;0;0.68;0;0.48;1.67;1.16;0;1;1;0;1;0;1;1;1
672;45;5;33;1;1;800;322;700;1;1;3;2;1;6;5;20.33;0;19.53;0;38.48;20.78;0;19.4;22.8;5.68;15.1;0;0;4.3;15.1;7.7;15.1;0;0;7.98;0;7.98;8.88;0;12.42;12.42;1;0;0.5;1.3;0;2.3;1.6;1.7;0;2.04;0;0.68;1.63;0;1.16;1.16;1;0;1;0;1;1;0;1;1
673;40;6;150;0;0.66;805;400;511;0;2;0;2;3;6;5;0;13.02;10.47;0;15.73;0;35.83;13.07;15.4;0;0;26.33;9.5;3.57;9.5;5.9;9.5;0;0;10.08;0;4.8;0;2.17;4.57;4.57;0.6;0;0.7;0;3.2;3.8;3.8;0;1.29;2.72;0;1.36;0;0.85;2.21;2.21;0;1;1;0;1;0;1;1;1
674;45;5;170;0;1;830;411;511;1;2;0;2;2;8;3;14.53;14.53;16.37;0;20.17;14.28;20.3;14.28;14.58;2.38;11.9;8.4;11.9;2.38;11.9;2.68;11.9;3.6;0.37;3;0;3.6;8.52;7.32;8.52;8.52;1.3;0;0.5;3.2;3.2;4.5;3.4;7.04;1.8;3.4;0;1.36;1.9;0.88;2.21;2.21;1;1;1;0;1;1;1;1;1
675;45;3;50;1;0.5;840;404;511;1;1;2;1;2;7;1;11.45;11.45;9.98;0;14.38;11.78;18.62;0;12.18;1.18;10.6;8.02;10.6;0;0;1.58;10.6;3.6;0;14.77;0;8.03;8.52;7.32;0;8.52;0.6;0;0.7;3.2;3.2;0;3.4;7.07;2.01;2.72;0;1.36;1.87;0.85;0;2.21;1;1;1;0;1;1;1;0;1
676;40;3;400;1;1;845;306;701;1;3;1;1;3;4;1;17.1;17.1;0;7.8;19.6;0;0;0;0;0;0;0;0;0;0;0;0;5.17;5.17;0;16.27;7.73;0;0;0;0;0;1.3;0.2;0;0;0;0;8.13;0.34;0;0.44;0.68;0;0;0;0;1;1;0;1;1;0;0;0;0
677;50;4;58;1;1;800;320;700;1;1;2;1;1;6;8;21.63;0;21.27;0;43.62;21.83;0;21.07;24.78;7.83;14;0;0;5.97;15.1;9.68;15.1;2.4;0;4.13;0;4.27;3.83;0;4.5;4.5;0.6;0;0.7;1.3;0;1.9;1.9;4.9;0;2.04;0;0.68;1.46;0;1.46;1.12;1;0;1;0;1;1;0;1;1
678;50;2;28;1;0;830;318;107;1;0;0;2;1;3;4;0;0;8.93;8.5;14.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.57;17.17;10.8;0;0;0;0;0.5;3.2;0.2;0;0;0;0;0;0;2.72;0.85;1.36;0;0;0;0;0;0;1;1;1;0;0;0;0
679;45;6;30;0;1;805;405;511;0;1;1;4;1;4;5;0;0;17.7;0;18.77;0;0;15.2;15.2;0;0;0;0;4.6;10.6;4.6;10.6;0;0;9.12;0;3.12;0;0;8.03;8.03;2.3;0;3.5;0;0;5.5;4.1;0;0;2.72;0;1.36;0;0;1.87;2.21;0;0;1;0;1;0;0;1;1
680;48;5;50;1;0.5;750;506;701;1;1;3;2;2;8;5;13.58;13.58;13.12;0;26.37;13.12;14;13.9;15.7;8.02;5.1;8.9;5.1;3.5;10.4;5.3;10.4;13.2;13.2;1.2;0;1.43;2.03;2.03;8.77;8.77;0.5;0;0.6;1.3;1.3;1.8;2;4.52;0.2;1.7;0;0.68;2.41;0.44;1.46;1.05;1;1;1;0;1;1;1;1;1
681;48;4;90;1;0.33;740;409;700;1;1;1;1;3;7;9;0;15.92;18.98;0;27.13;16.02;19.78;15.5;20.07;4.52;11.5;8.28;11.5;0.4;15.1;4.97;15.1;0;4.2;5.52;0;5.52;3;3;5.17;5.17;0.8;0;0.9;1.3;1.3;2.08;1.7;0;0.65;1.7;0;0.68;1.5;0.51;2.18;1.09;0;1;1;0;1;1;1;1;1
682;44;4;70;1;0.5;745;412;700;1;1;2;1;2;6;1;19.25;0;0;0;35.83;19.48;26.9;21.03;22.5;4.38;15.1;11.8;15.1;5.93;15.1;7.4;15.1;4.5;0;0;0;2.77;3;3;2.28;2.4;0;0;0.9;1.3;1.3;2.08;4.3;1.43;0;0;0;0.68;1.56;0.44;1.8;1.12;1;0;0;0;1;1;1;1;1
683;55;6;200;1;1;720;325;701;1;2;3;1;2;6;6;19.38;0;0;0;31.15;24.77;68.17;24.45;29.43;10.77;14;54.17;14;10.45;14;15.43;14;9.6;0;0;0;8.28;6.72;6.72;8.77;8.77;0;0;4.8;1.3;1.3;2.08;2.6;4.86;0;0;0;0.68;1.09;0.51;1.5;1.16;1;0;0;0;1;1;1;1;1
684;44;4;40;1;0;745;314;113;1;0;1;2;1;3;4;0;0;13.95;8.5;11.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;13.32;10.57;0;0;0;0;2.3;3.2;0.2;0;0;0;0;0;0;2.72;0.75;1.36;0;0;0;0;0;0;1;1;1;0;0;0;0
